drug1,drug2,true_label,pred_label
98359,97371,10.0,10
8,97704,76.0,10
8,97704,10.0,10
714,958,10.0,10
98067,1615,10.0,10
136,136,10.0,51
25,25,10.0,10
98517,202,10.0,10
458,202,76.0,10
202,1615,76.0,10
202,97740,76.0,10
1615,202,10.0,10
373,1615,10.0,10
481,1615,10.0,10
1096,97704,10.0,10
522,97606,10.0,10
588,1452,41.0,10
138,97277,16.0,10
97606,98348,10.0,10
97606,97606,10.0,10
97606,98348,10.0,10
97606,98109,10.0,10
97747,1155,10.0,10
1323,1155,10.0,10
19,97747,10.0,10
848,97747,10.0,10
97747,1160,10.0,10
97747,1155,10.0,10
1323,19,66.0,10
1323,1155,66.0,10
97747,1155,10.0,10
97747,97295,10.0,10
97747,97371,10.0,10
97606,97452,10.0,10
400,98572,10.0,10
400,98572,10.0,10
400,97859,12.0,10
400,98572,10.0,10
10,618,10.0,10
10,10,10.0,10
618,10,10.0,10
17,962,10.0,10
17,355,10.0,10
269,801,10.0,10
97606,97704,10.0,10
752,98348,8.0,10
97606,98348,10.0,10
766,97606,66.0,10
1272,806,10.0,10
1615,97458,10.0,10
1047,97371,66.0,10
97371,1155,76.0,10
97371,97393,76.0,10
97371,97606,76.0,10
97371,98348,76.0,10
410,1155,10.0,10
410,97393,10.0,10
800,950,49.0,10
286,48,17.0,10
1370,48,76.0,10
1044,806,10.0,10
1044,806,76.0,10
1084,1084,76.0,10
1276,98654,49.0,10
417,202,10.0,10
1027,97458,41.0,10
1027,97458,41.0,10
1027,97458,41.0,10
297,731,37.0,10
297,258,10.0,10
297,258,10.0,10
952,97744,10.0,10
527,1114,10.0,10
21,97371,66.0,10
97606,97371,10.0,10
1606,661,78.0,10
661,97719,51.0,10
97572,1044,76.0,10
1167,97458,76.0,10
97740,97458,76.0,10
97481,97704,76.0,10
97481,97714,10.0,10
97481,97704,10.0,10
319,25,10.0,10
211,98348,76.0,10
211,15,76.0,10
211,1170,76.0,10
434,1160,10.0,10
434,1155,10.0,10
434,1155,10.0,10
434,1155,10.0,10
841,958,10.0,10
326,958,69.0,10
1589,98348,69.0,10
97607,1156,10.0,10
97393,97607,10.0,10
668,741,63.0,10
668,17,63.0,10
171,668,63.0,10
171,668,35.0,10
618,97744,10.0,10
12,618,10.0,10
618,97744,10.0,10
618,15,10.0,10
136,97255,10.0,10
1694,895,10.0,23
895,895,10.0,50
1114,1114,10.0,10
952,119,13.0,10
952,119,10.0,10
97606,119,10.0,10
752,119,13.0,10
752,119,13.0,10
752,119,7.0,10
922,136,51.0,78
97389,806,17.0,10
962,806,17.0,10
962,806,10.0,10
110,98550,66.0,10
98517,98550,66.0,10
1254,98654,32.0,10
538,98654,32.0,10
794,154,68.0,10
433,119,10.0,10
98190,225,7.0,10
523,97606,66.0,10
97606,98348,66.0,10
97606,523,66.0,10
15,97744,49.0,10
419,98348,76.0,10
97606,97744,41.0,10
1297,522,10.0,10
1297,98348,10.0,10
715,97643,54.0,10
433,97572,64.0,10
727,668,10.0,10
452,136,51.0,10
452,136,51.0,10
136,136,51.0,51
452,136,24.0,10
1373,806,75.0,10
97606,98348,10.0,10
766,97255,66.0,10
756,648,76.0,10
756,648,64.0,10
338,9,10.0,10
97606,98116,10.0,10
97606,98190,10.0,10
97606,98116,41.0,10
97606,97704,41.0,10
97606,98116,41.0,10
97606,97704,41.0,10
98133,1227,10.0,10
633,544,66.0,10
1377,97322,66.0,10
1640,97643,10.0,10
1511,97643,10.0,10
1074,1511,10.0,10
238,98348,77.0,10
97606,21,10.0,10
14,97606,10.0,10
238,97606,77.0,10
11,97461,10.0,10
202,97572,83.0,10
927,97572,10.0,10
98348,97572,10.0,10
48,661,10.0,10
48,661,48.0,10
17,17,10.0,10
97331,97393,10.0,10
97331,966,25.0,10
34,668,10.0,10
34,97328,15.0,10
34,97328,78.0,10
628,97386,66.0,10
974,958,10.0,10
1165,98190,10.0,10
98359,97371,10.0,10
1325,895,10.0,23
97606,98348,10.0,10
97606,98348,10.0,10
97606,98348,77.0,10
1404,1507,10.0,10
73,97740,10.0,10
112,741,47.0,10
97740,1155,64.0,10
841,542,7.0,10
97606,97606,10.0,10
97619,1227,17.0,85
1107,17,75.0,10
17,17,10.0,10
1168,895,10.0,23
98319,98374,41.0,10
618,618,66.0,10
696,11,10.0,10
1227,97643,10.0,10
1485,288,10.0,10
671,1114,66.0,10
126,97673,10.0,10
126,97673,10.0,10
549,98190,10.0,10
1384,136,10.0,10
588,136,25.0,10
1197,219,32.0,0
225,731,10.0,10
502,731,10.0,10
97479,731,10.0,10
225,97479,10.0,10
98404,995,10.0,10
272,97752,69.0,10
27,1155,10.0,10
97683,941,10.0,10
97606,98348,77.0,10
98159,97606,10.0,10
97740,98348,10.0,10
936,372,10.0,10
340,372,10.0,10
366,372,10.0,10
899,372,10.0,10
97481,97606,8.0,10
97481,98348,8.0,10
1175,731,10.0,10
1114,1114,10.0,10
1392,1344,66.0,10
1392,1155,66.0,10
664,97377,49.0,10
664,97377,76.0,10
941,1167,76.0,10
941,664,76.0,10
8,97704,71.0,10
8,97704,64.0,10
512,1037,55.0,10
368,1037,55.0,10
1025,1037,55.0,10
1025,1037,55.0,10
1025,1037,55.0,10
385,1488,48.0,10
25,98685,10.0,10
131,372,69.0,10
1342,98348,76.0,10
1342,97606,76.0,10
1155,97606,17.0,10
1155,98348,17.0,10
8,97653,10.0,10
103,97744,76.0,10
97332,1361,10.0,10
1361,97744,10.0,10
1361,97744,41.0,10
97332,97744,41.0,10
1361,103,66.0,10
103,98348,66.0,10
1361,1155,66.0,10
98146,1630,76.0,10
97408,1630,76.0,10
98146,11,10.0,10
11,1630,10.0,10
1630,1630,10.0,10
1630,97458,76.0,10
11,97744,10.0,10
43,97704,64.0,10
43,97704,17.0,10
711,97416,10.0,10
434,1155,10.0,10
1595,1595,66.0,10
1507,25,10.0,10
325,97933,10.0,10
1526,22,10.0,10
1602,22,10.0,10
1602,1526,10.0,10
97588,98395,10.0,10
451,119,10.0,10
382,97752,66.0,10
11,382,76.0,10
11,382,61.0,10
382,97704,66.0,10
97561,97704,10.0,10
163,668,78.0,10
668,668,78.0,10
-1,9,60.0,10
941,9,60.0,10
-1,97704,12.0,10
941,97704,12.0,10
9,97643,12.0,10
-1,97643,12.0,10
941,97643,12.0,10
-1,9,12.0,10
941,9,12.0,10
9,97704,42.0,10
9,97704,49.0,10
-1,9,49.0,10
98456,9,49.0,10
9,97744,49.0,10
-1,97744,49.0,10
9,97371,49.0,10
-1,97371,49.0,10
98456,97371,49.0,10
9,97704,42.0,10
941,97704,42.0,10
9,97643,42.0,10
941,97643,42.0,10
941,9,69.0,10
1575,1170,10.0,10
9,1170,10.0,10
1396,97704,64.0,10
94,962,64.0,10
94,962,7.0,10
974,542,69.0,10
1027,245,41.0,10
488,1027,41.0,10
434,1155,10.0,10
97410,97529,10.0,10
467,97752,10.0,10
97,97572,26.0,10
97,97572,10.0,10
152,419,10.0,10
794,136,51.0,10
258,458,83.0,10
513,97255,10.0,10
98053,97255,10.0,10
618,20,10.0,10
98348,633,17.0,10
98348,97416,10.0,10
633,98348,10.0,10
633,98348,10.0,10
119,97572,64.0,10
119,633,28.0,10
1564,22,10.0,10
22,98116,76.0,10
97632,22,7.0,10
151,97332,48.0,10
1096,661,75.0,10
747,661,75.0,10
1630,97636,41.0,10
534,97730,10.0,10
26,772,10.0,10
515,368,32.0,10
368,515,10.0,10
367,1158,10.0,10
367,1158,10.0,10
718,97458,10.0,10
718,97458,10.0,10
97673,1575,10.0,10
97673,1155,10.0,10
97673,98348,10.0,10
97954,117,10.0,10
833,202,10.0,10
542,335,10.0,10
442,348,10.0,10
348,958,48.0,10
97371,1155,10.0,10
1620,1042,10.0,10
60,298,10.0,10
97606,98348,10.0,10
1630,97704,10.0,10
8,97704,10.0,10
98359,97458,10.0,10
98359,98548,41.0,10
748,958,69.0,10
1643,433,10.0,10
1325,1643,41.0,10
1325,25,41.0,10
25,25,10.0,10
366,97967,10.0,10
1305,1578,10.0,10
181,1352,10.0,10
1176,1352,10.0,10
1631,1168,10.0,10
1631,1168,10.0,10
1336,1168,10.0,10
392,97572,10.0,10
392,1534,60.0,10
898,345,48.0,10
225,1175,10.0,10
225,1176,10.0,10
225,1175,10.0,10
1341,1064,16.0,10
1158,98395,10.0,10
97389,98395,10.0,10
11,98395,10.0,10
12,98395,10.0,10
97389,1158,10.0,10
11,1158,10.0,10
12,1158,10.0,10
1158,97251,10.0,10
97389,97251,10.0,10
11,97251,10.0,10
12,97251,10.0,10
1158,98006,10.0,10
97389,98006,10.0,10
11,98006,10.0,10
12,98006,10.0,10
1158,98057,10.0,10
97389,98057,10.0,10
11,98057,10.0,10
12,98057,10.0,10
1158,97479,10.0,10
97389,97479,10.0,10
11,97479,10.0,10
12,97479,10.0,10
1158,97377,10.0,10
97389,97377,10.0,10
11,97377,10.0,10
12,97377,10.0,10
97389,11,10.0,10
12,11,10.0,10
8,97752,49.0,10
869,97371,10.0,10
869,97371,10.0,10
869,98348,48.0,10
869,97371,10.0,10
869,97371,48.0,10
869,97371,10.0,10
1108,1155,76.0,10
1155,1155,76.0,10
1342,1155,76.0,10
1108,1155,76.0,10
1342,1155,76.0,10
1108,1342,76.0,10
1342,1342,76.0,10
98348,98348,17.0,10
97606,98348,10.0,10
178,1227,10.0,45
1323,1155,10.0,10
1155,1323,10.0,10
1155,97449,10.0,10
97823,97606,10.0,10
97823,97740,10.0,10
97823,1084,10.0,10
1513,97458,64.0,10
220,958,10.0,10
220,958,76.0,10
220,958,64.0,10
1552,1027,37.0,10
98535,97572,41.0,10
98535,1027,41.0,10
97552,895,64.0,23
427,136,51.0,10
427,136,51.0,10
927,97752,30.0,10
1513,97458,64.0,10
288,288,10.0,10
217,1037,55.0,10
217,374,55.0,10
963,98348,10.0,10
534,98348,10.0,10
1167,97964,10.0,10
458,1147,10.0,10
98348,1147,10.0,10
1114,1114,66.0,10
1045,97486,71.0,10
1325,162,10.0,10
1533,11,10.0,10
1533,162,10.0,10
990,8,30.0,10
990,98348,64.0,10
1044,1114,66.0,10
471,471,11.0,10
98190,98116,7.0,10
888,35,10.0,10
701,98348,65.0,10
145,419,76.0,10
97399,470,69.0,10
97572,97572,10.0,10
97572,1147,10.0,10
97606,98348,10.0,10
97393,97606,10.0,10
97393,1155,10.0,10
1,97606,10.0,10
838,97704,49.0,10
629,98348,10.0,10
1033,97643,10.0,10
137,97529,24.0,10
154,136,51.0,10
98348,97542,24.0,10
98348,145,10.0,10
97606,97477,77.0,10
97606,97477,77.0,10
97606,98348,17.0,10
319,1634,10.0,10
471,26,10.0,10
97740,382,10.0,10
778,958,32.0,10
1245,97730,32.0,10
97588,97588,10.0,10
97588,97588,10.0,10
1346,98348,66.0,10
1346,97578,10.0,10
97371,97578,10.0,10
97606,98009,10.0,10
97606,98009,10.0,10
97606,98009,10.0,10
1276,97606,41.0,10
1276,97606,10.0,10
1276,1331,10.0,10
1331,97606,10.0,10
1276,97606,10.0,10
1276,1331,10.0,10
794,97873,69.0,10
97393,1155,10.0,10
686,1168,10.0,10
686,1168,10.0,10
632,1168,10.0,10
664,98348,10.0,10
835,98348,10.0,10
835,258,76.0,10
835,258,76.0,10
835,1300,76.0,10
835,1517,76.0,10
1154,97730,10.0,10
97623,97614,60.0,10
97606,97614,60.0,10
97623,97606,60.0,10
97965,97606,17.0,10
97623,97614,66.0,10
97606,97614,10.0,10
97965,97606,10.0,10
8,97704,10.0,10
47,8,10.0,10
12,47,10.0,10
8,8,10.0,10
8,97704,66.0,10
8,8,10.0,10
126,97606,66.0,10
126,97606,66.0,10
126,97606,10.0,10
419,97704,10.0,10
258,258,10.0,10
202,741,83.0,10
98673,97349,10.0,10
1421,97704,10.0,10
98347,97435,10.0,10
202,219,10.0,80
491,8,10.0,10
661,8,10.0,10
491,661,10.0,10
8,97643,10.0,10
8,97643,10.0,10
25,25,76.0,10
10,97334,10.0,10
8,8,76.0,10
97606,97606,10.0,10
97606,98359,10.0,10
123,893,10.0,10
458,893,10.0,10
743,260,64.0,10
380,97606,10.0,10
97606,98348,10.0,10
866,97673,10.0,10
866,98348,10.0,10
866,97740,10.0,10
97360,1130,74.0,10
97643,98116,7.0,10
97643,98190,7.0,10
98190,98190,7.0,10
97711,1630,10.0,10
1160,22,37.0,10
768,22,10.0,10
258,22,37.0,10
741,1388,10.0,10
97273,1218,10.0,10
34,661,10.0,75
1196,661,75.0,10
505,97332,55.0,10
522,97255,76.0,10
1615,97704,10.0,10
-1,390,66.0,10
302,136,51.0,10
302,136,51.0,10
97320,958,64.0,10
361,1037,76.0,10
1533,1114,66.0,10
1533,1114,2.0,10
98532,1114,2.0,10
97280,1114,61.0,10
994,97479,76.0,10
1165,1168,10.0,10
8,97704,10.0,10
8,8,10.0,10
8,8,10.0,10
8,97704,76.0,10
1168,1084,76.0,10
324,97305,12.0,10
97458,97643,17.0,10
811,97744,49.0,10
706,17,63.0,10
419,522,10.0,10
522,419,10.0,10
725,345,10.0,10
18,618,10.0,10
1438,98348,64.0,10
450,1155,10.0,10
450,260,10.0,10
450,1643,64.0,10
97392,97873,76.0,10
654,97606,55.0,10
654,97704,55.0,10
97471,1003,76.0,10
97471,823,76.0,10
12,20,10.0,10
249,806,51.0,10
168,98348,10.0,10
664,966,25.0,10
1227,1022,10.0,10
1227,97332,10.0,10
1227,97529,10.0,10
895,97744,10.0,10
97481,98058,41.0,10
97481,97479,41.0,10
97481,98017,41.0,10
97481,97879,41.0,10
319,1630,10.0,10
97332,1630,10.0,10
433,433,10.0,10
433,433,10.0,10
17,1175,10.0,10
98303,1175,10.0,10
97472,668,15.0,10
668,668,15.0,10
1167,97479,69.0,10
98190,97481,10.0,10
523,97744,10.0,10
11,98266,64.0,10
11,97704,64.0,10
523,98097,10.0,10
126,1160,10.0,10
126,19,10.0,10
1155,1155,10.0,10
1163,1155,10.0,10
126,1155,71.0,10
126,97339,10.0,10
1027,1300,41.0,10
1261,1156,69.0,10
1261,1166,69.0,10
1170,97660,76.0,10
97588,433,10.0,10
97606,97588,41.0,10
629,522,10.0,10
1167,1156,10.0,10
1615,98162,10.0,10
98162,1167,10.0,10
326,97416,10.0,10
98268,35,10.0,10
98422,97367,48.0,10
97770,97606,10.0,10
97967,97606,10.0,10
97351,97606,10.0,10
97606,98348,10.0,10
138,1452,32.0,10
419,561,10.0,10
272,121,10.0,10
618,97744,10.0,10
11,97744,10.0,10
97643,1300,10.0,10
1615,97957,10.0,10
741,97643,69.0,10
741,98348,64.0,10
741,98348,64.0,10
1513,97606,76.0,10
1513,97606,10.0,10
872,97332,49.0,10
21,21,10.0,10
932,661,10.0,10
124,97744,66.0,10
98136,97744,71.0,10
1176,98136,71.0,10
1176,98136,71.0,10
98136,97744,71.0,10
1176,97744,71.0,10
1176,97744,71.0,10
97606,1615,10.0,10
807,801,10.0,10
974,958,69.0,10
25,1155,10.0,10
1155,25,10.0,10
25,561,10.0,10
714,958,10.0,10
714,958,76.0,10
1634,25,10.0,10
449,18,10.0,10
98348,97305,64.0,10
483,97572,10.0,10
814,1155,49.0,10
1114,1114,66.0,10
1114,1114,66.0,10
528,374,10.0,10
739,374,13.0,10
739,528,13.0,10
1260,97744,7.0,10
1260,98116,49.0,10
97606,98116,10.0,10
522,98116,10.0,10
97606,11,10.0,10
958,225,76.0,10
225,958,69.0,10
548,319,10.0,10
548,319,10.0,10
1533,1114,66.0,10
29,24,10.0,10
1025,97277,16.0,10
48,98617,76.0,10
48,1300,71.0,10
22,35,66.0,10
17,191,10.0,10
168,97572,10.0,10
260,97744,76.0,10
958,714,10.0,10
714,958,69.0,10
97643,258,10.0,10
258,1131,10.0,10
1131,1170,10.0,10
380,97606,10.0,10
380,97588,66.0,10
380,97606,66.0,10
97773,97704,49.0,10
97740,522,10.0,10
97740,1170,10.0,10
1602,21,10.0,10
419,731,10.0,10
73,97556,41.0,10
1114,1114,66.0,10
1114,1114,10.0,10
97783,1114,17.0,10
1165,98097,10.0,10
1165,97479,10.0,10
97393,97479,10.0,10
98190,97673,10.0,10
97673,1156,10.0,10
835,97255,66.0,10
97643,98348,10.0,10
419,1418,10.0,10
1361,97652,10.0,10
97740,98377,10.0,10
97740,98395,10.0,10
97606,1147,10.0,10
97606,98348,10.0,10
1176,98348,10.0,10
97606,98348,10.0,10
419,97606,10.0,10
522,97606,10.0,10
1131,834,55.0,10
1421,97643,10.0,10
1154,97643,64.0,10
258,97606,10.0,10
97606,97371,10.0,10
97404,97404,69.0,10
736,97527,10.0,10
715,97636,10.0,10
15,618,10.0,10
9,9,40.0,10
9,9,40.0,10
9,9,10.0,10
671,97744,64.0,10
467,97572,30.0,10
98124,1183,10.0,10
491,661,10.0,10
1176,1147,76.0,10
1147,419,76.0,10
467,97752,55.0,10
661,136,10.0,10
136,661,10.0,10
335,895,10.0,23
335,1044,10.0,10
1044,335,10.0,10
747,202,10.0,10
8,97653,10.0,10
8,97653,10.0,10
228,97371,41.0,10
170,136,10.0,10
1354,97572,69.0,10
319,586,69.0,10
319,97561,10.0,10
387,98348,8.0,10
1174,1174,10.0,10
1291,98348,10.0,10
491,661,10.0,10
491,661,10.0,10
380,1352,10.0,10
523,1352,10.0,10
258,1352,10.0,10
258,380,10.0,10
258,523,10.0,10
11,11,76.0,10
11,97704,17.0,10
1155,1672,10.0,10
1631,1155,10.0,10
1699,119,13.0,10
196,958,69.0,10
196,958,55.0,10
196,958,48.0,10
727,1155,66.0,10
727,1155,66.0,10
727,1155,10.0,10
98316,1361,10.0,10
98316,1140,10.0,10
98316,97929,10.0,10
434,1155,10.0,10
1471,1155,10.0,10
848,1155,10.0,10
1471,1160,76.0,10
213,433,25.0,10
27,1156,49.0,10
785,1156,49.0,10
785,98190,49.0,10
97740,1615,10.0,10
1276,97606,10.0,10
1276,97606,10.0,10
1168,11,10.0,10
7,20,66.0,10
7,20,10.0,10
471,852,11.0,10
975,852,11.0,10
852,852,11.0,10
471,852,11.0,10
1243,98058,48.0,10
285,98058,48.0,10
1243,98058,17.0,10
285,98058,17.0,10
701,1371,10.0,10
581,97704,66.0,10
581,97704,10.0,10
258,97643,10.0,10
618,20,10.0,10
618,20,10.0,10
335,258,10.0,10
1167,97371,49.0,10
587,97636,51.0,10
18,618,10.0,10
1155,97704,10.0,10
1361,103,76.0,10
103,97744,76.0,10
1361,97744,76.0,10
171,1165,69.0,10
97606,1155,66.0,10
452,669,10.0,10
202,741,83.0,10
747,97572,10.0,10
449,1300,13.0,10
449,35,13.0,10
199,1168,10.0,10
199,701,10.0,10
1044,123,10.0,10
1027,97572,10.0,10
784,1227,10.0,45
784,1227,10.0,45
784,741,63.0,10
784,962,10.0,10
784,962,64.0,10
784,962,64.0,10
540,345,10.0,10
1047,97572,10.0,10
441,145,10.0,10
841,145,10.0,10
98348,97572,10.0,10
98348,97572,10.0,10
97989,741,66.0,10
427,374,55.0,10
1344,11,10.0,10
11,97704,10.0,10
97252,11,10.0,10
1406,98348,10.0,10
1427,97752,24.0,10
98644,363,64.0,10
694,363,64.0,10
758,97332,64.0,10
289,119,13.0,10
1507,119,13.0,10
542,755,10.0,10
542,98348,10.0,10
1598,1540,10.0,10
319,1540,10.0,10
318,17,63.0,10
900,97643,10.0,10
756,1176,10.0,10
756,1175,10.0,10
126,97471,64.0,10
126,97471,10.0,10
43,97636,51.0,10
841,542,10.0,10
103,1643,10.0,10
103,1643,17.0,10
1643,895,17.0,50
1643,895,10.0,50
247,97371,10.0,10
247,97371,76.0,10
109,97740,10.0,10
109,97740,10.0,10
97643,48,10.0,10
98348,97704,64.0,10
260,97704,64.0,10
97673,97305,10.0,10
97673,97408,10.0,10
8,97704,10.0,10
98348,98116,66.0,10
1114,98348,66.0,10
97683,97322,41.0,10
1112,97704,76.0,10
1675,1643,10.0,10
97606,97683,10.0,10
97606,98105,10.0,10
97606,97683,10.0,10
97606,97458,10.0,10
97606,98105,10.0,10
541,97643,41.0,10
511,22,10.0,10
22,22,10.0,10
48,97640,10.0,10
9,48,10.0,10
98359,97744,10.0,10
1112,145,76.0,10
457,961,10.0,10
97866,98517,15.0,10
174,97332,32.0,10
33,661,10.0,10
895,895,10.0,50
1227,97572,10.0,10
97572,895,10.0,10
98348,97572,41.0,10
98348,1227,41.0,45
762,1643,10.0,10
762,895,10.0,23
895,25,10.0,23
762,25,10.0,10
98654,806,10.0,10
434,9,10.0,10
980,97704,25.0,10
980,8,25.0,10
98361,1037,83.0,10
225,731,64.0,10
332,258,60.0,10
129,260,66.0,10
97371,98348,10.0,10
97606,98348,10.0,10
922,668,10.0,10
361,806,69.0,10
845,97744,49.0,10
960,225,17.0,10
960,1175,17.0,10
960,731,17.0,10
1346,374,10.0,10
528,98517,64.0,10
714,958,7.0,10
179,97643,57.0,10
98484,97744,10.0,10
161,962,64.0,10
1227,8,10.0,10
962,8,10.0,10
962,1227,10.0,45
784,41,69.0,10
475,1535,10.0,10
404,97643,10.0,10
1582,404,10.0,10
896,11,10.0,10
806,806,76.0,10
806,98017,76.0,10
806,98017,76.0,10
806,98017,76.0,10
97393,97744,10.0,10
1165,98190,10.0,10
97740,1165,10.0,10
724,97332,64.0,10
340,348,10.0,14
366,348,10.0,10
348,348,10.0,10
348,348,10.0,10
779,97477,10.0,10
714,958,76.0,10
960,661,10.0,10
1199,98348,10.0,10
1513,97606,10.0,10
97298,1634,0.0,10
97298,97486,66.0,10
332,21,10.0,10
15,15,26.0,10
97799,97367,64.0,10
618,618,66.0,10
759,97255,10.0,10
319,489,69.0,10
743,97332,10.0,10
743,1175,10.0,10
743,1176,10.0,10
701,98017,76.0,10
701,97744,10.0,10
324,9,10.0,10
11,15,26.0,10
258,1131,66.0,10
857,1064,32.0,10
326,958,7.0,10
326,958,69.0,10
755,97744,66.0,10
921,741,63.0,10
34,741,63.0,10
1595,1033,10.0,10
1179,1033,41.0,10
1179,1033,10.0,10
97740,97606,10.0,10
97740,97371,10.0,10
97334,97371,76.0,10
425,895,17.0,23
1158,98395,66.0,10
11,97344,10.0,10
1511,97344,10.0,10
48,97606,76.0,10
48,48,76.0,10
97606,48,41.0,10
425,13,10.0,10
97643,97748,10.0,10
1361,258,71.0,10
1361,694,69.0,10
13,895,10.0,23
97619,98665,32.0,10
1273,1155,10.0,10
11,1140,10.0,10
324,97704,10.0,10
324,97704,10.0,10
961,11,7.0,10
898,1155,10.0,10
898,1155,66.0,10
19,1155,76.0,10
19,1155,76.0,10
19,19,76.0,10
1155,1155,10.0,10
25,25,10.0,10
97389,419,10.0,10
422,97744,10.0,10
153,618,10.0,10
153,8,10.0,10
48,97606,10.0,10
48,97606,10.0,10
458,48,18.0,10
97606,48,10.0,10
98535,97744,55.0,10
1321,97933,48.0,10
817,97332,49.0,10
8,97371,10.0,10
844,458,63.0,10
97740,98348,10.0,10
1615,97393,10.0,10
97884,97606,10.0,10
340,714,76.0,10
97393,260,76.0,10
97393,260,76.0,10
1170,97606,41.0,10
1027,97606,41.0,10
1027,1170,41.0,10
11,1511,10.0,10
11,98570,10.0,10
1511,11,10.0,10
11,97704,10.0,10
618,98570,10.0,10
618,98570,10.0,10
1638,20,10.0,10
97949,1168,10.0,10
450,1155,64.0,10
450,1155,10.0,10
25,25,10.0,10
1595,272,10.0,10
1127,98266,32.0,10
97334,522,10.0,10
522,97334,10.0,10
1112,98348,10.0,10
1112,98348,10.0,10
98575,98578,7.0,10
97643,804,10.0,10
1156,804,10.0,10
1156,804,10.0,10
1300,804,10.0,10
258,804,64.0,10
13,97704,64.0,10
1524,260,64.0,10
258,97704,10.0,10
1135,962,10.0,10
41,962,10.0,10
1368,458,10.0,10
1368,202,10.0,10
1368,522,10.0,10
1397,97752,10.0,10
35,97255,66.0,10
817,98348,66.0,10
434,1155,10.0,10
817,1155,10.0,10
817,98348,66.0,10
817,98348,66.0,10
817,1155,10.0,10
817,98348,10.0,10
121,97404,64.0,10
612,97404,10.0,10
778,778,57.0,10
1114,1114,66.0,10
653,345,10.0,10
429,345,10.0,10
706,1227,85.0,45
601,528,75.0,10
601,528,75.0,10
12,97744,10.0,10
1176,1147,10.0,10
1147,1147,10.0,10
97479,1147,69.0,10
1176,1175,76.0,10
1306,1176,76.0,10
741,661,10.0,10
922,97255,51.0,10
491,97255,51.0,10
63,97255,26.0,10
25,98097,50.0,10
527,1114,10.0,10
527,1114,10.0,10
527,97339,10.0,10
1388,97704,10.0,10
186,419,10.0,10
1031,1338,34.0,10
25,25,76.0,10
1345,97456,76.0,10
1345,97704,76.0,10
1112,25,76.0,10
25,25,76.0,10
25,97704,76.0,10
504,202,78.0,10
504,741,78.0,10
941,175,69.0,10
941,1168,58.0,10
748,97730,49.0,10
661,661,10.0,10
97606,522,10.0,10
98544,97704,10.0,10
1507,1227,45.0,45
97410,433,10.0,10
15,834,10.0,10
225,731,64.0,10
225,731,64.0,10
97606,97458,10.0,10
97606,522,10.0,10
835,98654,49.0,10
835,98654,49.0,10
1634,1634,10.0,10
98665,97957,10.0,10
1170,97339,10.0,10
98665,97339,10.0,10
97588,523,17.0,10
97588,523,17.0,10
1513,1513,10.0,10
1346,97606,10.0,10
11,1344,10.0,10
10,97879,8.0,10
154,97332,51.0,10
434,97367,10.0,10
434,97749,10.0,10
1426,895,50.0,23
175,98691,76.0,10
175,98691,10.0,10
661,1155,41.0,10
806,1175,66.0,10
258,1164,10.0,10
1164,98266,10.0,10
1164,97704,10.0,10
912,345,76.0,10
258,97673,10.0,10
11,1155,10.0,10
11,97393,10.0,10
98316,11,10.0,10
98316,11,10.0,10
97393,11,10.0,10
11,11,10.0,10
97393,98316,10.0,10
11,98316,10.0,10
98134,97255,76.0,10
97606,98348,10.0,10
1170,1168,10.0,10
1147,419,10.0,10
97381,661,10.0,10
380,661,41.0,10
891,1300,10.0,10
963,1300,10.0,10
891,97643,10.0,10
963,891,55.0,10
15,98348,10.0,10
225,97704,10.0,10
1347,97606,10.0,10
5,1634,10.0,10
1361,1643,10.0,10
1361,1643,10.0,10
1643,97339,10.0,10
1361,97339,10.0,10
98136,98116,7.0,10
98190,98116,7.0,10
154,48,10.0,10
154,48,76.0,10
154,48,48.0,10
97606,97381,17.0,10
97381,1132,17.0,10
97381,97606,17.0,10
1132,97381,64.0,10
1132,97381,10.0,10
97606,97381,10.0,10
97606,1132,10.0,10
324,11,7.0,10
822,97643,10.0,10
1179,97643,65.0,10
98654,21,10.0,10
324,11,10.0,10
11,15,10.0,10
324,15,10.0,10
534,1300,10.0,10
98575,1158,83.0,10
97683,1336,10.0,10
97683,1336,10.0,10
97683,98258,10.0,10
618,20,10.0,10
1114,1114,66.0,10
10,1114,10.0,10
22,22,72.0,10
1114,1361,10.0,10
48,48,17.0,10
5,677,10.0,10
419,9,10.0,10
97665,9,76.0,10
618,1218,10.0,10
1653,17,63.0,10
17,17,10.0,10
1653,17,63.0,10
1620,539,10.0,10
601,374,75.0,10
98356,98654,49.0,10
15,8,17.0,10
1255,97358,25.0,10
869,97371,77.0,10
869,97371,77.0,10
69,97371,77.0,10
869,97371,10.0,10
869,97371,77.0,10
869,97371,77.0,10
169,1227,45.0,45
1315,1227,45.0,45
635,97255,12.0,10
522,97393,10.0,10
522,1155,10.0,10
522,97673,10.0,10
522,98348,10.0,10
1507,98348,10.0,10
522,98348,10.0,10
319,98703,10.0,10
472,98703,76.0,10
472,98703,76.0,10
319,98703,10.0,10
48,97606,77.0,10
48,98348,77.0,10
48,97606,10.0,10
48,97606,8.0,10
324,9,76.0,10
324,97588,76.0,10
929,1227,17.0,45
97305,97636,76.0,10
97740,97636,76.0,10
664,97636,76.0,10
605,97744,10.0,10
97643,258,10.0,10
258,258,10.0,10
97606,98348,10.0,10
11,10,10.0,10
12,97349,76.0,10
12,97371,76.0,10
